DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2017-Q2,4715.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2017-Q3,4732.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2017-Q4,4804.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2018-Q1,4837.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2018-Q2,4879.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2018-Q3,4921.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2018-Q4,4976.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2019-Q1,5052.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2019-Q2,5060.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2019-Q3,5075.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2019-Q4,5134.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2020-Q1,5170.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2020-Q2,4822.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2020-Q3,5048.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2020-Q4,5184.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2021-Q1,5333.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2021-Q2,5474.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2021-Q3,5507.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2021-Q4,5530.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2022-Q1,5507.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2022-Q2,5444.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2022-Q3,5373.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EE,2022-Q4,5285.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2000-Q1,48402.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2000-Q2,48848.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2000-Q3,49761.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2000-Q4,50467.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2001-Q1,51092.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2001-Q2,50957.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2001-Q3,51783.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2001-Q4,51920.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2002-Q1,52345.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2002-Q2,53516.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2002-Q3,53825.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2002-Q4,54240.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2003-Q1,55369.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2003-Q2,56350.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2003-Q3,56703.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2003-Q4,57915.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2004-Q1,58974.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2004-Q2,58963.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2004-Q3,59750.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2004-Q4,59522.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2005-Q1,59172.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2005-Q2,59313.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2005-Q3,60138.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2005-Q4,60439.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2006-Q1,62409.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2006-Q2,62600.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2006-Q3,62899.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2006-Q4,64499.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2007-Q1,63992.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2007-Q2,65855.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2007-Q3,65445.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2007-Q4,65121.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2008-Q1,65519.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2008-Q2,65100.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2008-Q3,65036.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2008-Q4,64128.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2009-Q1,61083.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2009-Q2,62779.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2009-Q3,62324.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2009-Q4,62404.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2010-Q1,58867.7,b
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2010-Q2,56729.9,b
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2010-Q3,54865.3,b
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2010-Q4,54456.1,b
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2011-Q1,52320.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2011-Q2,51395.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2011-Q3,50352.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2011-Q4,48095.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2012-Q1,47978.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2012-Q2,47127.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2012-Q3,46416.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2012-Q4,46015.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2013-Q1,45620.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2013-Q2,45626.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2013-Q3,45680.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2013-Q4,45960.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2014-Q1,45884.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2014-Q2,45852.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2014-Q3,46334.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2014-Q4,45870.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2015-Q1,46131.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2015-Q2,46082.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2015-Q3,45193.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2015-Q4,45983.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2016-Q1,45568.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2016-Q2,45435.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2016-Q3,45604.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2016-Q4,45905.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2017-Q1,45820.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2017-Q2,46044.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2017-Q3,46508.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2017-Q4,46073.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2018-Q1,46658.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2018-Q2,46809.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2018-Q3,46751.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2018-Q4,47068.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2019-Q1,47440.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2019-Q2,47940.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2019-Q3,47743.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2019-Q4,47600.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2020-Q1,46704.7,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2020-Q2,40465.8,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2020-Q3,42606.7,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2020-Q4,44338.1,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2021-Q1,45794.2,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2021-Q2,46387.8,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2021-Q3,47890.4,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2021-Q4,48142.0,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2022-Q1,49217.0,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2022-Q2,49763.4,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2022-Q3,49984.0,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,EL,2022-Q4,50666.7,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2000-Q1,213800.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2000-Q2,216490.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2000-Q3,218829.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2000-Q4,221057.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2001-Q1,223416.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2001-Q2,225081.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2001-Q3,227179.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2001-Q4,228725.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2002-Q1,229710.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2002-Q2,231596.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2002-Q3,233025.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2002-Q4,234768.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2003-Q1,236968.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2003-Q2,238216.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2003-Q3,239788.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2003-Q4,241832.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2004-Q1,243304.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2004-Q2,245696.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2004-Q3,248008.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2004-Q4,249674.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2005-Q1,252125.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2005-Q2,254366.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2005-Q3,256827.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2005-Q4,259399.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2006-Q1,262383.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2006-Q2,264943.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2006-Q3,267407.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2006-Q4,269944.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2007-Q1,272428.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2007-Q2,274887.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2007-Q3,276997.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2007-Q4,278743.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2008-Q1,279359.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2008-Q2,279682.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2008-Q3,279171.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2008-Q4,274629.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2009-Q1,267487.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2009-Q2,267475.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2009-Q3,268047.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2009-Q4,267953.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2010-Q1,267893.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2010-Q2,268312.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2010-Q3,268181.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2010-Q4,268321.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2011-Q1,267919.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2011-Q2,267088.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2011-Q3,265363.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2011-Q4,263603.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2012-Q1,261148.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2012-Q2,258645.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2012-Q3,257301.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2012-Q4,255395.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2013-Q1,254610.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2013-Q2,254385.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2013-Q3,254291.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2013-Q4,254714.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2014-Q1,255649.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2014-Q2,256854.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2014-Q3,258740.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2014-Q4,260963.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2015-Q1,263958.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2015-Q2,266806.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2015-Q3,269223.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2015-Q4,271843.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2016-Q1,273692.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2016-Q2,274827.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2016-Q3,277182.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2016-Q4,278689.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2017-Q1,280877.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2017-Q2,283754.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2017-Q3,285541.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2017-Q4,287081.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2018-Q1,288307.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2018-Q2,289996.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,ES,2018-Q3,291505.5,
